,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
4685,23.1,35.1,0.0,7.0,10.7,56.0,17.0,28.0,60.0,41.0,1019.1,1014.1,0.0,2.0,27.7,31.6,0,0,1,0,0,0,1,0,0,0,0
4749,13.9,19.7,12.0,2.4,10.1,33.0,17.0,19.0,72.0,63.0,1019.8,1017.3,5.0,3.0,17.3,18.5,1,0,1,0,0,1,0,0,0,0,0
11857,15.7,26.1,0.0,5.0,10.0,44.0,17.0,30.0,69.0,65.0,1016.6,1014.5,4.0,5.0,22.6,24.8,0,0,0,1,0,1,0,0,0,0,0
2878,18.3,31.3,0.2,7.4,13.2,44.0,19.0,17.0,59.0,38.0,1010.6,1007.7,3.0,6.0,24.1,29.9,0,0,0,1,0,1,0,0,0,0,0
1740,6.2,27.0,0.0,3.8,7.6,37.0,11.0,20.0,91.0,31.0,1014.9,1009.9,5.0,7.0,12.9,24.8,0,1,0,0,0,0,0,0,1,0,0
348,16.6,35.0,0.0,11.0,13.1,26.0,11.0,6.0,58.0,13.0,1015.0,1012.0,0.0,2.0,23.1,33.3,0,0,0,1,0,1,0,0,0,0,0
4847,17.0,22.5,0.0,7.4,12.0,35.0,20.0,20.0,60.0,60.0,1014.1,1013.1,2.0,3.0,20.7,20.9,0,0,0,1,0,1,0,0,0,0,0
3469,27.4,42.5,0.0,15.6,13.1,54.0,33.0,28.0,41.0,11.0,1005.0,1002.0,1.0,1.0,31.1,40.8,0,0,0,1,0,1,0,0,0,0,0
11504,11.1,17.1,2.2,4.0,10.2,65.0,30.0,28.0,94.0,71.0,1008.9,1011.5,8.0,7.0,13.2,16.2,1,0,0,1,0,0,0,0,0,1,0
4815,14.4,28.1,0.0,1.2,8.3,43.0,26.0,19.0,71.0,48.0,1015.7,1012.8,7.0,6.0,20.3,26.5,0,0,0,1,0,0,0,0,0,1,0
3706,4.9,15.5,0.0,1.8,6.6,37.0,9.0,24.0,84.0,51.0,1019.6,1017.3,7.0,8.0,8.5,14.2,0,0,0,0,1,1,0,0,0,0,0
5121,21.1,26.1,0.0,8.0,10.6,46.0,20.0,22.0,69.0,56.0,1009.3,1009.8,5.0,1.0,23.7,24.7,0,0,0,1,0,0,0,0,0,0,1
1444,12.9,27.8,0.0,4.6,9.6,46.0,19.0,22.0,53.0,27.0,1026.3,1024.2,1.0,3.0,18.8,27.3,0,1,0,0,0,0,0,0,1,0,0
4049,23.8,32.1,2.8,5.4,10.5,31.0,20.0,17.0,76.0,58.0,1011.7,1008.5,4.0,5.0,27.5,31.4,1,0,0,1,0,0,0,1,0,0,0
3823,10.9,21.2,0.0,6.0,3.8,43.0,19.0,30.0,66.0,49.0,1011.1,1011.5,1.0,7.0,15.6,17.6,0,0,0,1,0,0,0,0,0,1,0
3634,21.7,29.3,1.8,5.2,0.8,41.0,20.0,26.0,69.0,64.0,1008.5,1005.3,7.0,7.0,25.3,28.3,1,0,0,1,0,1,0,0,0,0,0
2385,23.8,31.7,24.2,6.6,3.1,44.0,20.0,13.0,80.0,85.0,1007.0,1004.5,6.0,7.0,29.3,27.5,1,0,0,1,0,0,1,0,0,0,0
15,12.4,19.7,6.0,2.2,0.1,31.0,15.0,15.0,87.0,64.0,1012.8,1009.1,7.0,7.0,14.5,18.5,1,0,0,1,0,0,0,0,1,0,0
1645,4.0,16.0,0.0,2.0,6.9,46.0,17.0,31.0,69.0,50.0,1026.9,1024.1,4.0,4.0,13.1,15.2,0,0,1,0,0,0,0,0,0,1,0
3505,22.7,32.0,2.8,7.0,8.4,39.0,9.0,17.0,73.0,61.0,1014.8,1011.4,6.0,3.0,28.9,31.3,1,1,0,0,0,0,1,0,0,0,0
1664,13.9,22.7,0.8,0.2,7.2,44.0,19.0,22.0,67.0,59.0,1023.0,1019.0,7.0,7.0,18.3,21.9,0,0,0,0,1,1,0,0,0,0,0
1411,19.9,37.9,0.0,8.8,4.7,69.0,22.0,24.0,22.0,48.0,1002.8,1001.9,8.0,7.0,36.4,31.0,0,0,0,1,0,0,0,0,0,1,0
1061,11.1,14.6,0.0,10.0,0.2,33.0,9.0,9.0,85.0,85.0,1019.2,1011.0,8.0,8.0,12.6,14.5,0,0,1,0,0,0,0,0,0,1,0
5846,23.0,27.6,2.6,6.2,0.0,39.0,15.0,22.0,84.0,76.0,1014.1,1010.8,7.0,7.0,25.5,27.1,1,1,0,0,0,0,0,1,0,0,0
2842,20.5,36.8,0.0,9.0,12.7,50.0,31.0,15.0,48.0,21.0,1014.1,1010.2,1.0,1.0,25.1,35.4,0,0,1,0,0,1,0,0,0,0,0
8491,8.0,24.3,0.0,8.6,9.3,28.0,11.0,6.0,86.0,31.0,1019.1,1015.3,5.0,1.0,13.4,23.5,0,0,1,0,0,0,0,0,0,1,0
5732,6.7,14.3,0.4,1.4,7.1,41.0,24.0,20.0,76.0,55.0,1026.8,1025.9,6.0,6.0,8.9,13.5,0,0,0,0,1,0,0,0,0,1,0
3750,25.4,34.9,1.0,5.2,9.1,28.0,7.0,13.0,70.0,56.0,1005.8,1002.4,6.0,7.0,30.0,33.2,0,0,0,1,0,0,1,0,0,0,0
1450,18.7,23.7,0.0,5.2,2.2,41.0,28.0,24.0,73.0,72.0,1022.6,1021.5,7.0,7.0,22.0,22.0,0,0,1,0,0,1,0,0,0,0,0
1077,15.2,29.3,6.2,5.6,12.0,20.0,4.0,11.0,64.0,49.0,1014.2,1013.2,0.0,1.0,23.5,26.9,1,0,1,0,0,0,0,1,0,0,0
1022,9.4,22.3,0.0,5.6,9.9,50.0,24.0,19.0,60.0,47.0,1020.5,1017.7,2.0,1.0,16.6,21.6,0,0,0,1,0,0,0,0,1,0,0
4967,3.2,11.1,0.2,1.2,3.8,22.0,13.0,11.0,90.0,70.0,1028.1,1026.8,7.0,6.0,6.9,10.2,0,0,0,0,1,0,0,0,0,1,0
3782,21.6,29.0,0.4,6.8,9.4,41.0,17.0,28.0,72.0,60.0,1015.7,1013.3,4.0,3.0,25.1,27.7,0,1,0,0,0,0,0,1,0,0,0
2242,22.2,33.0,0.0,9.7,5.3,59.0,17.0,28.0,41.0,14.0,1011.3,1012.7,6.0,5.0,25.7,32.3,0,0,0,1,0,1,0,0,0,0,0
5477,8.2,16.6,0.0,9.2,9.4,76.0,43.0,54.0,52.0,31.0,1010.9,1013.2,0.0,2.0,11.8,15.2,0,0,0,0,1,0,0,0,1,0,0
2176,5.4,13.4,0.4,1.2,2.2,39.0,17.0,24.0,96.0,88.0,1027.0,1023.0,7.0,8.0,8.0,12.1,0,0,0,0,1,0,0,0,1,0,0
2661,0.4,15.8,0.0,20.0,8.5,22.0,7.0,9.0,72.0,35.0,1025.0,1021.1,3.0,4.0,10.3,15.2,0,0,1,0,0,0,0,0,1,0,0
7570,14.7,27.8,0.0,6.0,10.8,46.0,35.0,22.0,18.0,22.0,1021.5,1017.2,1.0,1.0,21.2,25.3,0,0,0,0,1,0,0,1,0,0,0
4628,17.3,19.8,6.4,3.2,5.4,67.0,31.0,24.0,78.0,56.0,1007.1,1005.7,3.0,3.0,19.1,18.8,1,1,0,0,0,1,0,0,0,0,0
4343,15.8,19.4,5.0,0.8,0.6,43.0,20.0,20.0,87.0,94.0,1019.1,1015.3,6.0,7.0,17.8,18.0,1,0,0,0,1,1,0,0,0,0,0
6526,18.4,26.5,0.0,7.6,2.5,35.0,17.0,19.0,61.0,64.0,1018.2,1014.5,5.0,8.0,24.7,25.4,0,1,0,0,0,0,0,1,0,0,0
12686,19.9,28.4,0.0,6.0,1.0,56.0,17.0,11.0,59.0,99.0,1007.5,1006.5,7.0,7.0,24.7,21.3,0,0,0,1,0,0,0,0,0,1,0
2362,16.3,25.3,0.0,7.8,8.8,43.0,11.0,24.0,72.0,47.0,1011.5,1011.0,8.0,1.0,17.2,23.9,0,0,0,1,0,0,0,0,0,1,0
6725,15.5,22.3,0.0,4.8,6.6,44.0,20.0,28.0,67.0,51.0,1022.3,1022.5,7.0,7.0,16.3,20.8,0,1,0,0,0,0,0,0,0,1,0
5093,24.6,34.2,0.0,0.4,10.9,26.0,4.0,17.0,72.0,47.0,1010.3,1006.5,4.0,1.0,30.2,33.3,0,0,1,0,0,0,1,0,0,0,0
2205,10.8,19.5,0.0,2.2,1.4,31.0,9.0,9.0,64.0,59.0,1024.2,1023.5,3.0,8.0,14.6,18.7,0,0,0,0,1,0,0,0,0,0,1
5807,16.9,23.8,0.0,6.0,10.4,30.0,17.0,15.0,63.0,61.0,1019.4,1018.5,1.0,3.0,21.8,23.0,0,0,1,0,0,1,0,0,0,0,0
11573,5.3,15.3,0.0,1.2,3.6,43.0,13.0,19.0,74.0,63.0,1017.5,1012.0,7.0,7.0,10.6,14.5,0,1,0,0,0,0,0,0,0,1,0
7137,5.7,19.1,0.0,3.2,9.4,52.0,15.0,17.0,56.0,26.0,1022.4,1017.7,0.0,1.0,9.4,19.1,0,0,0,0,1,1,0,0,0,0,0
10290,-0.3,15.5,0.0,1.2,8.9,17.0,7.0,2.0,86.0,53.0,1028.3,1026.8,1.0,6.0,5.4,14.9,0,1,0,0,0,1,0,0,0,0,0
706,7.1,19.5,0.2,7.0,8.7,46.0,24.0,31.0,78.0,46.0,1009.6,1008.1,7.0,6.0,12.9,17.9,0,0,0,1,0,0,0,0,1,0,0
12002,14.8,19.6,0.0,5.2,3.0,30.0,13.0,15.0,66.0,74.0,1021.9,1022.2,8.0,8.0,17.1,17.7,0,0,0,1,0,0,0,0,0,1,0
2690,9.7,31.6,0.0,7.0,12.9,52.0,22.0,19.0,38.0,10.0,1023.0,1017.6,0.0,1.0,21.2,30.8,0,0,1,0,0,0,0,0,0,0,1
918,-1.4,14.4,0.0,2.2,4.0,17.0,9.0,9.0,86.0,45.0,1027.6,1023.1,7.0,8.0,5.5,13.8,0,0,0,0,1,0,0,0,0,1,0
2195,22.7,31.7,0.0,7.2,9.4,24.0,6.0,9.0,66.0,67.0,1015.6,1013.0,2.0,1.0,27.5,29.9,0,1,0,0,0,0,0,1,0,0,0
5002,23.3,31.7,14.2,5.2,11.7,30.0,13.0,24.0,68.0,70.0,1007.4,1003.9,7.0,7.0,29.0,30.3,1,0,0,1,0,0,0,1,0,0,0
513,1.0,13.8,0.0,1.0,7.7,24.0,6.0,6.0,93.0,47.0,1030.6,1026.8,7.0,6.0,5.4,13.3,0,0,0,0,1,1,0,0,0,0,0
1762,16.9,27.7,0.0,8.6,13.1,31.0,7.0,13.0,52.0,48.0,1015.9,1011.6,2.0,4.0,25.7,26.4,0,0,0,1,0,0,0,1,0,0,0
1101,6.2,20.9,0.0,4.0,9.6,24.0,9.0,11.0,41.0,44.0,1018.3,1014.1,7.0,7.0,17.5,20.2,0,0,1,0,0,1,0,0,0,0,0
13831,13.6,18.8,0.0,4.8,7.3,74.0,30.0,44.0,65.0,37.0,1001.3,995.1,1.0,6.0,14.6,18.5,0,0,0,0,1,0,0,0,0,1,0
1316,8.2,17.7,0.0,3.8,8.4,43.0,26.0,22.0,63.0,43.0,1026.0,1022.5,7.0,1.0,11.7,17.0,0,1,0,0,0,0,1,0,0,0,0
3310,10.1,16.3,7.2,3.8,9.0,59.0,19.0,30.0,60.0,46.0,1013.6,1014.4,5.0,2.0,12.5,15.2,1,0,1,0,0,0,0,0,0,0,1
10795,21.5,42.8,0.0,12.4,12.7,48.0,19.0,9.0,22.0,9.0,1016.4,1011.9,0.0,1.0,32.3,42.0,0,0,0,1,0,1,0,0,0,0,0
1701,3.8,24.1,0.0,7.6,11.2,39.0,7.0,17.0,31.0,9.0,1025.9,1021.5,0.0,0.0,15.5,23.1,0,0,0,0,1,0,1,0,0,0,0
4722,19.7,26.9,0.0,11.0,12.6,35.0,13.0,17.0,70.0,56.0,1014.2,1014.4,1.0,1.0,23.5,24.5,0,0,0,1,0,0,0,0,0,0,1
2938,0.9,14.1,0.0,1.6,8.8,43.0,11.0,22.0,68.0,45.0,1028.9,1027.4,6.0,4.0,6.7,13.8,0,0,0,0,1,0,0,0,0,1,0
620,16.2,27.4,0.0,3.6,7.4,26.0,4.0,13.0,65.0,49.0,1020.7,1017.8,7.0,3.0,22.7,26.3,0,1,0,0,0,0,0,1,0,0,0
5793,12.3,31.7,1.6,3.6,7.0,59.0,41.0,33.0,38.0,14.0,1019.6,1017.3,7.0,5.0,20.1,30.3,1,0,1,0,0,0,0,0,0,1,0
394,9.5,29.3,0.0,6.4,9.6,44.0,6.0,26.0,66.0,26.0,1012.0,1007.6,1.0,6.0,17.2,28.3,0,0,0,1,0,0,0,0,0,1,0
1624,16.3,23.4,2.8,1.4,3.5,37.0,4.0,6.0,84.0,85.0,1015.5,1012.5,5.0,7.0,20.1,17.8,1,0,0,0,1,0,0,1,0,0,0
1097,15.2,29.0,0.0,10.4,11.2,50.0,35.0,20.0,47.0,22.0,1013.4,1009.7,1.0,1.0,20.7,28.2,0,1,0,0,0,0,0,0,0,0,1
4025,15.2,21.5,13.2,7.2,10.6,54.0,22.0,26.0,40.0,54.0,1009.0,1010.7,4.0,4.0,19.8,18.4,1,0,1,0,0,0,0,0,0,0,1
5368,15.4,29.4,0.0,8.6,12.6,28.0,6.0,11.0,64.0,46.0,1017.2,1015.2,0.0,1.0,23.2,28.1,0,0,1,0,0,0,0,0,0,0,1
3455,3.0,16.0,0.0,3.8,5.5,48.0,7.0,20.0,72.0,43.0,1025.8,1023.5,5.0,5.0,10.2,14.4,0,1,0,0,0,0,0,0,1,0,0
5390,11.9,18.9,0.0,4.0,10.1,31.0,11.0,20.0,67.0,61.0,1027.9,1025.2,7.0,5.0,16.4,17.9,0,0,1,0,0,1,0,0,0,0,0
4649,20.6,31.7,0.0,7.2,9.7,35.0,9.0,24.0,67.0,52.0,1016.2,1012.5,7.0,2.0,26.1,29.6,0,0,0,0,1,0,1,0,0,0,0
4410,21.8,28.0,12.8,6.0,9.4,50.0,20.0,33.0,74.0,66.0,1017.1,1014.4,3.0,2.0,24.6,26.8,1,1,0,0,0,0,0,1,0,0,0
5653,18.0,28.7,0.0,7.2,10.6,33.0,2.0,28.0,61.0,54.0,1016.2,1011.8,3.0,3.0,25.6,27.9,0,0,1,0,0,0,0,1,0,0,0
11964,19.2,20.7,0.0,13.8,6.7,63.0,28.0,37.0,75.0,68.0,1002.4,1007.1,8.0,2.0,19.7,19.9,0,0,0,1,0,0,0,0,0,1,0
12503,10.1,23.5,0.0,2.4,6.9,33.0,15.0,20.0,78.0,45.0,1024.2,1020.6,8.0,8.0,15.4,22.8,0,1,0,0,0,1,0,0,0,0,0
1251,20.2,37.8,0.0,12.0,11.9,41.0,13.0,24.0,38.0,17.0,1008.0,1004.2,1.0,3.0,28.8,37.6,0,1,0,0,0,0,1,0,0,0,0
12535,14.0,26.1,0.0,2.8,7.5,54.0,13.0,28.0,68.0,31.0,1011.0,1005.8,4.0,2.0,19.2,26.0,0,0,1,0,0,1,0,0,0,0,0
791,7.2,20.4,0.0,3.6,8.4,39.0,9.0,22.0,78.0,52.0,1023.9,1022.5,3.0,7.0,14.4,18.4,0,1,0,0,0,0,0,0,1,0,0
8235,14.7,33.3,0.0,6.2,12.8,28.0,11.0,9.0,32.0,15.0,1019.3,1017.0,1.0,3.0,25.6,32.2,0,0,1,0,0,0,0,0,0,1,0
4325,9.6,13.5,0.0,3.4,6.9,43.0,19.0,20.0,87.0,72.0,1018.3,1019.1,7.0,6.0,10.8,11.4,0,1,0,0,0,0,0,0,1,0,0
3935,12.2,18.0,6.4,4.4,6.0,61.0,19.0,22.0,47.0,68.0,1019.6,1019.3,3.0,7.0,15.9,15.7,1,0,0,0,1,0,0,0,0,0,1
12596,16.3,33.1,0.0,5.4,6.5,56.0,11.0,13.0,82.0,45.0,1012.2,1008.3,2.0,6.0,22.2,30.9,0,1,0,0,0,1,0,0,0,0,0
11635,11.5,15.5,5.0,1.0,3.1,80.0,35.0,39.0,89.0,78.0,1010.0,1007.4,8.0,8.0,13.1,15.0,1,0,0,0,1,0,0,0,0,1,0
13120,5.5,23.1,0.0,2.8,10.7,19.0,7.0,7.0,96.0,40.0,1033.8,1030.4,1.0,0.0,10.0,22.6,0,1,0,0,0,0,0,0,0,1,0
1894,11.8,19.6,2.0,1.6,4.8,41.0,13.0,17.0,88.0,65.0,1016.4,1013.8,7.0,5.0,14.9,19.0,1,0,0,0,1,0,0,0,0,0,1
5109,14.9,29.4,0.0,10.0,12.6,33.0,13.0,17.0,46.0,41.0,1021.0,1016.4,0.0,0.0,20.3,26.4,0,0,0,1,0,0,0,0,0,0,1
4282,18.3,22.9,2.4,4.2,10.2,35.0,19.0,24.0,64.0,63.0,1020.7,1020.1,3.0,5.0,20.5,21.5,1,1,0,0,0,1,0,0,0,0,0
8542,11.2,26.1,0.0,7.4,10.4,31.0,13.0,24.0,60.0,38.0,1028.3,1024.6,1.0,5.0,18.1,22.1,0,0,1,0,0,1,0,0,0,0,0
2338,26.1,35.9,0.0,7.4,11.7,39.0,13.0,26.0,64.0,42.0,1009.8,1006.0,4.0,2.0,30.8,34.7,0,0,1,0,0,0,1,0,0,0,0
14451,10.6,17.0,1.0,0.8,5.9,44.0,15.0,15.0,81.0,62.0,1000.8,1003.6,3.0,6.0,13.3,15.9,0,0,0,0,1,0,0,0,0,1,0
5179,11.3,24.9,0.0,5.6,10.2,30.0,9.0,11.0,50.0,29.0,1026.1,1022.4,0.0,0.0,17.0,24.6,0,1,0,0,0,0,0,0,0,0,1
3415,6.7,24.8,0.0,4.6,9.1,26.0,15.0,11.0,63.0,58.0,1020.5,1015.8,3.0,6.0,16.7,24.0,0,1,0,0,0,0,0,0,1,0,0
9131,14.9,37.8,0.0,14.8,11.6,44.0,20.0,19.0,6.0,4.0,1014.3,1009.8,1.0,2.0,24.6,36.8,0,0,1,0,0,0,0,0,0,1,0
8630,9.7,25.8,0.0,12.0,12.1,39.0,17.0,17.0,52.0,26.0,1010.9,1008.5,0.0,1.0,15.1,23.3,0,0,0,1,0,0,0,0,0,1,0
9274,10.0,21.6,0.0,4.8,6.9,35.0,13.0,19.0,60.0,35.0,1019.1,1019.6,7.0,3.0,11.4,19.7,0,1,0,0,0,0,0,0,0,1,0
3984,15.3,19.9,0.2,1.4,7.9,63.0,20.0,30.0,68.0,60.0,1015.5,1012.6,3.0,3.0,18.1,18.6,0,0,0,0,1,1,0,0,0,0,0
7185,14.5,27.0,0.0,3.2,10.3,57.0,22.0,26.0,42.0,33.0,1019.6,1014.0,4.0,6.0,20.8,26.0,0,0,1,0,0,1,0,0,0,0,0
4015,11.7,25.6,0.0,7.8,12.7,35.0,17.0,9.0,47.0,30.0,1020.9,1016.5,1.0,1.0,17.8,25.6,0,0,1,0,0,0,0,0,0,0,1
3241,19.8,29.3,0.0,6.6,7.9,30.0,6.0,13.0,67.0,66.0,1014.2,1011.0,8.0,5.0,25.3,27.7,0,0,1,0,0,0,0,1,0,0,0
7013,25.2,31.8,0.0,8.0,12.3,37.0,13.0,28.0,55.0,49.0,1012.0,1008.6,3.0,1.0,28.4,30.5,0,0,0,1,0,0,0,1,0,0,0
4915,20.2,30.6,0.0,9.2,11.3,39.0,22.0,22.0,55.0,48.0,1015.9,1012.7,2.0,2.0,27.4,29.2,0,0,1,0,0,0,0,1,0,0,0
2032,8.9,22.4,0.0,7.8,12.5,52.0,24.0,37.0,73.0,56.0,1020.9,1019.4,1.0,1.0,17.8,21.3,0,0,0,1,0,0,0,0,0,1,0
5786,27.8,33.0,0.0,8.6,6.3,37.0,19.0,26.0,68.0,65.0,1009.1,1006.2,7.0,3.0,30.6,31.5,0,0,0,1,0,0,0,1,0,0,0
5182,24.3,32.8,3.6,3.8,5.5,28.0,13.0,15.0,81.0,62.0,1009.7,1006.2,7.0,8.0,28.1,32.6,1,1,0,0,0,0,1,0,0,0,0
401,17.9,26.8,0.0,6.6,8.5,50.0,26.0,20.0,58.0,30.0,1012.3,1010.6,7.0,6.0,18.5,26.2,0,1,0,0,0,1,0,0,0,0,0
4660,22.9,30.5,0.0,6.8,7.0,28.0,11.0,17.0,68.0,64.0,1009.6,1006.7,3.0,4.0,28.9,29.4,0,0,0,1,0,0,0,1,0,0,0
3227,5.0,21.0,0.0,2.2,9.2,22.0,2.0,7.0,83.0,42.0,1024.8,1021.7,2.0,2.0,11.2,20.5,0,0,0,0,1,0,0,0,0,0,1
863,14.8,25.8,0.0,0.8,5.7,31.0,7.0,20.0,86.0,66.0,1010.5,1006.5,8.0,8.0,18.7,24.0,0,0,0,1,0,0,0,0,0,1,0
1480,5.4,13.5,0.6,1.0,2.3,33.0,4.0,20.0,93.0,81.0,1023.5,1020.4,3.0,7.0,8.7,12.1,0,0,0,0,1,0,0,0,1,0,0
2197,14.5,28.7,0.0,4.4,10.9,37.0,24.0,19.0,54.0,30.0,1020.7,1016.3,1.0,0.0,21.5,27.5,0,1,0,0,0,0,1,0,0,0,0
8155,2.7,16.2,0.2,2.0,7.6,17.0,6.0,9.0,94.0,49.0,1026.9,1026.0,0.0,7.0,7.1,14.9,0,0,0,0,1,0,0,0,0,1,0
12480,18.8,24.3,0.0,10.0,1.5,39.0,30.0,20.0,73.0,55.0,1018.1,1018.5,7.0,7.0,20.2,21.1,0,0,0,1,0,1,0,0,0,0,0
6121,25.3,31.2,2.2,6.8,3.6,39.0,15.0,17.0,85.0,89.0,1006.8,1004.1,7.0,7.0,28.1,27.1,1,0,0,1,0,0,0,1,0,0,0
1374,11.7,21.8,0.0,6.4,8.2,48.0,24.0,31.0,57.0,44.0,1015.6,1014.9,6.0,6.0,16.6,20.8,0,0,0,1,0,0,0,0,0,1,0
6999,12.3,18.4,0.0,3.0,6.9,33.0,19.0,19.0,62.0,46.0,1024.4,1023.6,7.0,2.0,13.7,17.6,0,0,1,0,0,0,0,0,0,1,0
8285,19.6,28.6,62.8,6.4,4.2,50.0,9.0,11.0,98.0,63.0,1003.2,1003.4,8.0,7.0,20.6,28.5,1,0,0,1,0,0,0,0,0,1,0
2534,6.4,17.0,0.0,2.8,2.7,52.0,17.0,19.0,83.0,89.0,1011.1,1006.8,2.0,6.0,10.6,15.7,0,0,0,0,1,0,0,0,0,0,1
1793,20.2,40.0,0.4,10.0,12.1,48.0,17.0,17.0,17.0,17.0,1006.7,1001.5,2.0,4.0,31.2,38.5,0,0,0,1,0,0,1,0,0,0,0
13612,12.1,22.5,0.6,3.8,12.0,37.0,11.0,15.0,64.0,51.0,1014.2,1012.5,7.0,1.0,17.6,21.2,0,0,1,0,0,0,0,0,0,1,0
1320,12.0,23.8,0.0,4.0,11.0,43.0,26.0,26.0,52.0,46.0,1012.2,1011.5,4.0,7.0,20.5,21.7,0,0,1,0,0,0,0,0,0,0,1
9498,17.8,35.5,0.0,10.6,13.5,44.0,6.0,11.0,54.0,21.0,1019.7,1016.9,0.0,1.0,24.5,33.1,0,0,0,1,0,1,0,0,0,0,0
3418,9.5,29.6,0.0,6.8,9.4,31.0,9.0,17.0,62.0,27.0,1018.0,1015.4,6.0,7.0,21.0,29.1,0,1,0,0,0,0,0,0,1,0,0
5828,21.0,38.1,0.0,11.6,9.7,31.0,9.0,17.0,29.0,14.0,1014.8,1012.6,1.0,3.0,26.4,36.4,0,1,0,0,0,0,0,0,1,0,0
4538,19.2,32.0,0.0,6.0,10.1,28.0,6.0,19.0,69.0,37.0,1013.2,1010.3,6.0,6.0,25.4,31.0,0,1,0,0,0,0,1,0,0,0,0
6294,20.9,31.9,0.0,8.0,2.2,41.0,17.0,17.0,60.0,27.0,1023.1,1019.8,7.0,7.0,23.0,30.9,0,1,0,0,0,0,0,0,0,1,0
8710,23.0,29.8,0.0,8.8,10.8,41.0,24.0,30.0,61.0,52.0,1023.3,1022.4,1.0,3.0,26.3,27.8,0,1,0,0,0,1,0,0,0,0,0
14285,7.8,19.4,0.4,9.8,13.0,44.0,17.0,17.0,51.0,40.0,1021.5,1022.7,2.0,6.0,13.1,18.2,0,0,0,1,0,0,0,0,0,1,0
2320,10.7,21.7,0.0,3.8,4.3,22.0,9.0,7.0,66.0,62.0,1026.2,1022.4,5.0,7.0,16.4,19.5,0,0,0,0,1,0,0,1,0,0,0
4302,10.4,20.8,0.2,2.2,0.9,61.0,11.0,19.0,88.0,88.0,1008.1,1000.3,8.0,7.0,13.2,16.3,0,0,1,0,0,0,0,0,0,0,1
6935,23.2,29.8,0.0,11.0,9.4,41.0,19.0,30.0,62.0,55.0,1017.3,1013.5,2.0,2.0,26.9,28.8,0,0,1,0,0,0,0,1,0,0,0
4038,16.5,33.0,0.0,10.6,13.0,39.0,17.0,11.0,40.0,18.0,1017.5,1013.1,1.0,1.0,23.8,32.4,0,0,1,0,0,0,0,0,0,0,1
4689,24.9,30.4,26.8,5.2,4.8,26.0,2.0,11.0,86.0,83.0,1004.8,1002.0,6.0,7.0,27.6,28.6,1,0,0,1,0,0,0,1,0,0,0
5800,26.1,32.0,0.6,7.2,9.6,33.0,11.0,19.0,68.0,64.0,1012.2,1009.9,7.0,6.0,29.9,31.6,0,0,0,1,0,0,0,1,0,0,0
7871,19.1,27.6,0.0,9.4,0.6,63.0,26.0,11.0,75.0,73.0,1016.2,1012.0,7.0,8.0,20.6,23.2,0,0,1,0,0,1,0,0,0,0,0
5230,13.4,31.7,0.0,5.4,9.9,35.0,4.0,19.0,81.0,33.0,1019.2,1014.5,4.0,6.0,16.7,30.4,0,1,0,0,0,0,0,0,0,1,0
6660,17.7,29.0,0.0,8.6,11.4,46.0,11.0,35.0,38.0,49.0,1021.0,1017.3,1.0,1.0,25.4,26.3,0,0,1,0,0,0,0,1,0,0,0
7828,15.8,32.4,0.0,3.2,9.1,50.0,17.0,26.0,51.0,74.0,1022.3,1017.9,5.0,4.0,21.7,21.6,0,0,1,0,0,1,0,0,0,0,0
1428,9.7,20.7,7.2,1.0,8.0,57.0,13.0,31.0,72.0,62.0,1006.8,1005.8,6.0,6.0,15.8,18.7,1,1,0,0,0,0,0,0,1,0,0
13177,0.6,16.0,0.2,1.6,7.7,15.0,6.0,7.0,99.0,64.0,1023.1,1019.5,2.0,7.0,3.6,15.4,0,0,0,0,1,0,0,0,0,1,0
2361,12.0,26.6,7.8,6.4,10.8,26.0,4.0,15.0,59.0,57.0,1023.0,1019.3,0.0,3.0,21.7,24.2,1,0,1,0,0,0,0,1,0,0,0
6413,9.5,12.6,2.0,0.2,0.0,19.0,7.0,7.0,74.0,68.0,1035.6,1033.4,8.0,8.0,11.6,12.5,1,0,0,0,1,0,0,0,0,1,0
11176,22.2,34.5,0.0,9.0,10.9,52.0,19.0,22.0,51.0,26.0,1015.1,1011.4,7.0,4.0,25.1,32.9,0,0,0,1,0,1,0,0,0,0,0
8846,8.3,18.4,0.0,4.2,10.0,35.0,17.0,15.0,53.0,57.0,1023.0,1020.2,1.0,3.0,12.6,16.5,0,0,0,0,1,1,0,0,0,0,0
7583,18.7,27.9,0.0,6.4,9.9,33.0,13.0,24.0,63.0,63.0,1020.3,1017.3,3.0,3.0,25.0,25.8,0,0,0,0,1,0,0,1,0,0,0
8025,17.9,25.4,6.4,1.0,0.0,24.0,13.0,9.0,87.0,63.0,1016.9,1013.4,7.0,8.0,19.1,24.9,1,1,0,0,0,1,0,0,0,0,0
1099,15.8,27.0,0.0,9.2,12.0,26.0,7.0,9.0,52.0,53.0,1018.5,1015.4,1.0,1.0,25.5,26.0,0,0,1,0,0,0,0,1,0,0,0
5864,22.2,29.2,0.0,6.2,3.9,50.0,17.0,30.0,64.0,60.0,1016.1,1012.6,7.0,7.0,27.2,29.0,0,1,0,0,0,0,0,1,0,0,0
