,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
2702,13.9,25.2,0.0,7.6,11.4,31.0,15.0,11.0,43.0,35.0,1012.2,1008.5,0.0,1.0,19.1,24.9,0,0,1,0,0,0,0,1,0,0,0
360,7.9,25.5,0.0,2.6,10.0,26.0,2.0,13.0,73.0,35.0,1014.1,1008.7,0.0,1.0,15.1,25.0,0,0,0,0,1,0,0,1,0,0,0
5387,14.2,29.2,0.0,12.0,13.1,50.0,15.0,13.0,45.0,22.0,1021.7,1017.2,0.0,0.0,20.1,28.4,0,0,0,1,0,0,0,0,0,0,1
6939,21.7,21.7,0.2,10.4,0.0,39.0,24.0,9.0,87.0,96.0,1013.2,1012.7,7.0,8.0,21.7,19.1,0,0,1,0,0,1,0,0,0,0,0
770,13.7,18.2,0.6,2.4,9.9,52.0,22.0,28.0,65.0,44.0,1013.3,1016.9,7.0,6.0,14.6,16.8,0,0,0,1,0,0,0,0,1,0,0
11233,7.3,13.1,2.2,1.8,6.1,41.0,19.0,19.0,74.0,53.0,1029.5,1029.7,3.0,6.0,9.6,12.0,1,0,0,0,1,0,0,0,0,1,0
4155,17.4,23.8,0.0,9.2,10.7,26.0,11.0,13.0,53.0,54.0,1020.0,1018.7,7.0,2.0,21.6,21.7,0,0,0,1,0,1,0,0,0,0,0
3277,4.1,20.5,0.0,3.6,9.3,19.0,4.0,7.0,84.0,42.0,1026.8,1023.9,4.0,5.0,11.8,19.8,0,0,0,0,1,0,0,0,0,0,1
884,21.7,29.2,1.2,4.2,8.4,41.0,9.0,26.0,68.0,70.0,1011.0,1009.3,3.0,3.0,27.0,27.0,1,0,0,1,0,1,0,0,0,0,0
3575,7.2,20.9,0.2,4.2,5.0,43.0,15.0,22.0,80.0,36.0,1016.3,1009.5,8.0,6.0,10.2,19.6,0,0,1,0,0,0,0,0,1,0,0
753,10.7,28.7,0.0,5.0,12.8,33.0,15.0,22.0,72.0,47.0,1011.3,1009.1,1.0,2.0,16.9,27.2,0,0,0,1,0,0,0,0,1,0,0
4637,5.2,17.4,0.0,4.0,9.8,44.0,24.0,28.0,49.0,30.0,1015.7,1013.3,0.0,1.0,9.2,16.9,0,0,0,0,1,0,0,0,1,0,0
5920,17.6,25.2,0.0,5.8,11.2,31.0,17.0,17.0,61.0,55.0,1019.7,1018.5,1.0,1.0,22.5,24.2,0,1,0,0,0,1,0,0,0,0,0
2797,11.6,17.7,1.8,6.8,0.7,54.0,31.0,33.0,56.0,44.0,1019.1,1019.2,7.0,7.0,13.8,16.7,1,0,0,1,0,0,0,0,0,1,0
2177,7.7,12.7,1.6,0.8,5.4,46.0,20.0,15.0,80.0,60.0,1026.3,1028.2,1.0,7.0,9.2,10.5,1,0,0,0,1,0,0,0,1,0,0
6091,25.2,33.9,15.6,6.0,8.2,35.0,9.0,26.0,67.0,72.0,1008.7,1005.3,4.0,6.0,30.1,30.3,1,0,0,1,0,0,0,1,0,0,0
12072,20.0,28.1,0.0,6.6,2.7,39.0,7.0,24.0,77.0,65.0,1012.1,1009.9,8.0,7.0,21.8,26.1,0,0,0,1,0,0,0,0,0,1,0
3113,15.6,27.4,0.0,3.0,10.4,30.0,17.0,20.0,65.0,49.0,1014.3,1011.4,7.0,5.0,22.4,26.3,0,1,0,0,0,0,0,1,0,0,0
10050,8.3,16.9,23.4,1.2,6.8,57.0,24.0,31.0,82.0,71.0,999.9,1000.8,4.0,7.0,12.1,15.4,1,0,1,0,0,0,0,0,0,1,0
12134,12.4,22.4,0.6,3.2,4.8,20.0,2.0,4.0,90.0,57.0,1024.0,1020.8,8.0,3.0,14.8,21.6,0,1,0,0,0,0,0,0,0,1,0
11847,9.5,15.1,1.0,1.2,6.0,35.0,15.0,17.0,92.0,85.0,1013.3,1013.0,8.0,1.0,10.3,12.5,0,0,0,0,1,0,0,0,0,1,0
5292,7.9,21.3,0.0,4.2,5.7,31.0,15.0,9.0,55.0,36.0,1021.9,1019.0,7.0,7.0,14.2,20.4,0,0,0,0,1,0,0,0,0,0,1
2152,6.5,23.6,0.0,4.0,9.8,33.0,20.0,9.0,65.0,30.0,1031.1,1027.2,0.0,1.0,14.8,22.8,0,1,0,0,0,0,0,0,0,0,1
4177,7.4,26.2,0.0,5.2,12.4,37.0,17.0,11.0,48.0,19.0,1025.1,1021.8,0.0,0.0,13.7,24.4,0,0,1,0,0,0,0,0,1,0,0
4636,5.1,10.3,3.8,2.2,5.1,57.0,19.0,13.0,81.0,86.0,1021.8,1024.2,1.0,7.0,6.5,7.5,1,0,0,0,1,0,0,0,0,1,0
2698,13.3,25.5,0.2,5.8,10.1,24.0,6.0,9.0,61.0,61.0,1023.3,1018.8,1.0,2.0,19.7,22.0,0,0,1,0,0,0,0,1,0,0,0
255,5.6,19.3,0.6,2.6,7.6,59.0,19.0,35.0,72.0,40.0,1016.0,1010.5,1.0,5.0,11.8,18.5,0,0,1,0,0,0,0,0,1,0,0
14321,15.3,43.8,0.0,7.6,10.3,72.0,6.0,22.0,64.0,17.0,1010.8,1005.0,3.0,6.0,23.4,41.0,0,0,0,1,0,0,0,0,0,1,0
1978,1.7,21.5,0.0,2.6,12.3,28.0,7.0,20.0,84.0,54.0,1032.0,1028.2,0.0,1.0,10.0,20.9,0,0,1,0,0,0,0,0,0,1,0
4164,12.1,20.9,0.6,5.6,6.8,39.0,9.0,26.0,69.0,51.0,1015.4,1013.4,7.0,5.0,18.1,20.3,0,0,1,0,0,0,0,0,1,0,0
6933,16.4,22.7,28.4,11.2,7.0,41.0,28.0,13.0,82.0,82.0,1025.3,1024.4,7.0,7.0,19.1,20.1,1,0,1,0,0,1,0,0,0,0,0
3069,26.4,34.0,0.0,7.4,11.0,37.0,13.0,26.0,73.0,60.0,1006.3,1003.0,4.0,2.0,30.9,33.0,0,0,0,1,0,0,1,0,0,0,0
787,11.0,23.7,0.0,8.6,12.3,20.0,4.0,7.0,59.0,40.0,1020.5,1017.5,1.0,1.0,19.4,22.6,0,0,1,0,0,0,0,1,0,0,0
1989,13.1,23.4,0.0,7.2,11.2,48.0,30.0,30.0,60.0,42.0,1017.6,1016.4,6.0,1.0,18.6,21.6,0,0,1,0,0,0,0,0,0,0,1
7805,21.8,30.1,0.0,6.2,7.8,33.0,9.0,26.0,65.0,63.0,1015.7,1013.0,2.0,6.0,27.0,28.7,0,1,0,0,0,0,0,1,0,0,0
2851,20.3,22.1,23.4,13.8,0.0,41.0,19.0,19.0,96.0,92.0,1012.0,1010.1,8.0,8.0,20.6,22.0,1,0,1,0,0,1,0,0,0,0,0
13138,10.4,12.9,12.2,5.0,1.5,46.0,20.0,20.0,99.0,70.0,1024.4,1023.8,8.0,6.0,10.5,12.7,1,1,0,0,0,0,0,0,0,1,0
10571,11.6,26.4,0.2,2.2,10.4,37.0,19.0,17.0,72.0,59.0,1018.4,1015.5,2.0,6.0,19.7,24.0,0,1,0,0,0,0,0,0,0,1,0
2834,21.1,31.7,0.0,9.4,9.5,26.0,4.0,13.0,58.0,50.0,1015.5,1012.5,7.0,1.0,26.8,29.9,0,0,0,1,0,0,0,1,0,0,0
4160,5.6,20.2,0.0,5.6,11.1,28.0,17.0,9.0,40.0,26.0,1027.0,1024.8,2.0,2.0,13.3,19.8,0,0,1,0,0,0,0,0,1,0,0
2369,11.0,34.5,0.0,8.0,13.1,50.0,24.0,26.0,37.0,17.0,1020.3,1016.2,2.0,1.0,22.8,30.9,0,0,0,1,0,0,0,0,1,0,0
5507,20.3,32.9,0.0,7.2,11.6,31.0,6.0,11.0,70.0,36.0,1013.1,1010.2,1.0,1.0,28.1,31.3,0,1,0,0,0,0,0,1,0,0,0
1079,16.9,23.8,0.4,5.8,9.0,33.0,15.0,19.0,42.0,47.0,1031.0,1028.5,5.0,6.0,21.4,22.5,0,0,1,0,0,0,0,1,0,0,0
730,11.3,30.8,0.0,8.6,13.0,39.0,11.0,30.0,52.0,32.0,1011.7,1010.3,0.0,0.0,22.9,28.8,0,0,0,1,0,0,0,0,0,0,1
1063,19.6,36.2,0.0,12.6,11.7,65.0,28.0,9.0,40.0,21.0,1015.4,1012.3,5.0,4.0,24.4,35.2,0,0,0,1,0,0,0,0,0,0,1
3873,15.1,26.3,0.2,9.0,11.0,50.0,22.0,31.0,54.0,47.0,1019.4,1016.2,2.0,1.0,21.1,24.3,0,0,0,0,1,0,0,1,0,0,0
3058,25.8,34.2,0.0,5.8,9.3,33.0,9.0,15.0,68.0,58.0,1009.6,1006.3,7.0,4.0,30.8,33.7,0,0,1,0,0,0,1,0,0,0,0
14033,14.0,22.0,17.8,10.2,11.0,44.0,7.0,24.0,99.0,48.0,1011.5,1014.8,1.0,5.0,15.1,20.6,1,1,0,0,0,0,0,0,0,1,0
2769,10.0,23.0,0.0,8.6,11.2,56.0,26.0,31.0,66.0,23.0,1022.8,1018.8,2.0,1.0,12.1,21.2,0,1,0,0,0,0,0,0,1,0,0
5529,17.5,21.5,9.2,3.0,4.9,56.0,15.0,11.0,79.0,75.0,1009.9,1012.0,7.0,6.0,18.6,17.5,1,1,0,0,0,0,0,0,0,0,1
2691,6.7,19.2,0.0,4.0,12.4,33.0,20.0,13.0,54.0,38.0,1025.3,1022.2,6.0,3.0,12.8,17.8,0,0,1,0,0,0,0,0,1,0,0
2715,12.3,29.1,0.0,7.8,11.5,19.0,7.0,11.0,29.0,25.0,1022.5,1019.1,0.0,0.0,22.8,26.2,0,0,1,0,0,0,0,1,0,0,0
5510,15.4,33.6,0.0,12.8,10.8,39.0,20.0,24.0,45.0,16.0,1018.0,1013.1,0.0,1.0,21.0,32.4,0,0,1,0,0,0,0,0,1,0,0
5688,8.6,15.8,0.4,2.0,4.8,31.0,7.0,17.0,96.0,63.0,1023.9,1022.4,3.0,8.0,10.6,15.3,0,0,0,0,1,0,0,0,1,0,0
1035,14.3,23.2,0.0,10.6,13.2,52.0,28.0,24.0,48.0,41.0,1020.8,1021.0,4.0,6.0,17.2,20.4,0,0,0,1,0,0,0,0,1,0,0
4340,5.9,13.3,0.6,3.8,8.4,48.0,22.0,20.0,84.0,43.0,1017.7,1017.8,7.0,1.0,9.0,12.5,0,0,1,0,0,0,0,0,0,1,0
585,18.8,26.1,2.4,4.8,4.5,50.0,17.0,31.0,95.0,60.0,1017.5,1016.0,7.0,3.0,19.8,24.3,1,0,0,1,0,1,0,0,0,0,0
8297,19.9,30.9,0.0,8.8,11.5,35.0,13.0,15.0,29.0,36.0,1005.8,1005.0,7.0,1.0,20.7,29.5,0,0,0,1,0,0,0,0,0,1,0
4937,5.5,20.0,0.0,3.2,8.2,61.0,19.0,22.0,77.0,46.0,1029.9,1024.2,1.0,1.0,11.9,19.3,0,1,0,0,0,0,0,0,0,1,0
3184,-3.2,13.9,0.0,0.6,8.6,24.0,6.0,7.0,84.0,38.0,1025.4,1022.8,1.0,1.0,3.0,13.1,0,0,0,0,1,0,0,0,1,0,0
14106,9.3,12.4,9.2,2.2,0.0,35.0,6.0,11.0,100.0,88.0,1023.7,1023.2,8.0,7.0,9.9,12.1,1,1,0,0,0,0,0,0,0,1,0
4801,18.8,23.6,0.4,3.8,2.1,52.0,33.0,33.0,70.0,67.0,1019.8,1017.3,8.0,6.0,20.3,21.5,0,0,0,0,1,0,0,1,0,0,0
2456,6.4,25.9,0.0,2.4,8.1,37.0,13.0,20.0,57.0,26.0,1017.5,1016.1,6.0,1.0,14.4,25.4,0,1,0,0,0,0,0,0,1,0,0
2282,14.0,30.0,0.0,8.0,11.0,39.0,28.0,15.0,24.0,18.0,1024.9,1021.2,0.0,1.0,22.2,29.7,0,0,1,0,0,0,0,0,0,0,1
3544,11.9,25.6,0.0,5.8,11.1,39.0,22.0,19.0,47.0,35.0,1016.9,1012.7,1.0,1.0,20.1,24.4,0,0,0,0,1,0,0,1,0,0,0
3422,6.8,18.5,0.0,4.4,6.5,46.0,9.0,26.0,55.0,39.0,1021.8,1020.3,7.0,3.0,14.8,18.1,0,1,0,0,0,0,0,0,1,0,0
13816,5.2,13.1,0.8,0.8,2.1,17.0,6.0,2.0,100.0,69.0,1032.9,1028.2,7.0,7.0,8.6,12.4,0,0,0,0,1,0,0,0,0,1,0
463,13.7,26.8,0.0,4.8,9.3,31.0,9.0,17.0,67.0,33.0,1024.7,1021.0,3.0,5.0,15.5,25.1,0,1,0,0,0,0,0,0,0,1,0
998,14.6,16.2,4.0,3.4,0.0,33.0,19.0,4.0,93.0,93.0,1019.1,1017.5,8.0,8.0,14.9,15.7,1,0,0,0,1,1,0,0,0,0,0
7271,9.7,18.9,0.0,5.2,5.2,63.0,20.0,31.0,59.0,45.0,1014.5,1008.0,7.0,7.0,13.8,17.2,0,0,0,0,1,0,0,0,0,1,0
284,8.7,19.7,1.6,5.2,8.0,98.0,31.0,52.0,63.0,33.0,1009.1,1001.5,3.0,6.0,15.6,18.5,1,0,1,0,0,0,0,0,0,1,0
143,19.9,27.2,25.2,2.2,3.9,26.0,6.0,13.0,91.0,75.0,1013.8,1010.8,8.0,5.0,21.6,24.5,1,0,1,0,0,0,0,1,0,0,0
11834,17.3,22.6,1.2,7.6,2.9,43.0,24.0,26.0,81.0,72.0,1018.5,1018.1,7.0,7.0,21.7,21.0,1,0,1,0,0,1,0,0,0,0,0
7917,9.2,24.2,1.0,6.6,13.1,39.0,13.0,20.0,60.0,26.0,1021.5,1020.1,1.0,1.0,15.2,22.0,0,0,0,1,0,0,0,0,0,1,0
4714,17.9,31.0,0.0,10.4,13.3,30.0,7.0,13.0,48.0,43.0,1007.6,1005.6,0.0,0.0,25.3,28.1,0,0,0,1,0,0,0,0,0,0,1
4935,6.6,21.5,0.0,1.0,10.5,28.0,6.0,11.0,68.0,45.0,1024.5,1021.6,5.0,3.0,13.4,20.1,0,0,0,0,1,0,0,0,0,0,1
1549,14.5,35.3,0.0,12.6,12.7,72.0,15.0,24.0,20.0,10.0,1009.1,1004.5,0.0,0.0,27.3,33.4,0,0,0,1,0,0,1,0,0,0,0
672,12.7,20.0,0.0,2.4,8.5,43.0,17.0,30.0,63.0,53.0,1024.7,1023.7,3.0,5.0,16.8,19.2,0,1,0,0,0,1,0,0,0,0,0
1195,6.0,19.3,0.0,3.4,8.4,52.0,7.0,31.0,88.0,68.0,1023.9,1020.0,6.0,6.0,9.0,18.5,0,1,0,0,0,0,0,0,0,1,0
5791,24.8,28.9,45.8,6.8,0.0,48.0,19.0,13.0,91.0,95.0,1007.8,1005.7,7.0,8.0,26.5,25.6,1,0,0,1,0,0,0,1,0,0,0
4103,20.2,30.1,0.0,5.6,10.9,35.0,19.0,26.0,68.0,55.0,1012.9,1009.9,1.0,1.0,26.4,28.5,0,1,0,0,0,0,0,1,0,0,0
6760,9.4,19.2,0.0,2.0,9.3,33.0,19.0,11.0,73.0,36.0,1024.6,1021.0,5.0,6.0,11.1,18.6,0,1,0,0,0,0,0,0,0,1,0
7294,17.0,27.6,0.0,5.6,13.1,39.0,17.0,31.0,51.0,37.0,1018.1,1015.2,1.0,0.0,22.1,27.2,0,0,0,1,0,1,0,0,0,0,0
3694,15.1,21.2,0.4,10.8,7.8,70.0,31.0,44.0,89.0,45.0,1007.3,1008.0,8.0,6.0,15.3,19.9,0,1,0,0,0,0,0,0,1,0,0
2687,24.5,34.1,0.0,7.0,11.0,37.0,7.0,26.0,63.0,53.0,1010.8,1006.8,2.0,1.0,29.8,32.5,0,0,1,0,0,0,1,0,0,0,0
1852,19.3,29.0,0.0,8.0,8.4,30.0,4.0,15.0,57.0,48.0,1017.3,1013.9,3.0,3.0,26.1,27.3,0,1,0,0,0,0,0,1,0,0,0
6884,15.0,27.8,0.0,6.2,10.4,26.0,4.0,17.0,69.0,56.0,1017.4,1014.3,1.0,1.0,23.3,26.3,0,0,0,0,1,0,0,1,0,0,0
4037,10.0,20.3,0.0,4.8,5.4,74.0,52.0,30.0,55.0,35.0,1016.0,1010.4,1.0,7.0,14.6,19.4,0,0,1,0,0,0,0,0,0,1,0
1963,13.5,30.5,0.0,4.3,8.2,41.0,28.0,17.0,49.0,31.0,1016.4,1012.4,7.0,7.0,20.5,29.6,0,0,1,0,0,0,0,0,0,0,1
9192,26.9,41.6,0.0,13.6,11.2,63.0,19.0,20.0,26.0,11.0,1012.6,1009.7,1.0,2.0,32.9,40.6,0,0,0,1,0,1,0,0,0,0,0
1492,20.5,28.1,11.8,2.8,7.6,39.0,15.0,17.0,74.0,76.0,1014.5,1012.7,4.0,5.0,26.1,24.6,1,1,0,0,0,0,0,1,0,0,0
4180,15.9,26.4,0.0,4.8,10.7,41.0,17.0,31.0,62.0,52.0,1019.3,1015.5,1.0,2.0,21.5,25.0,0,0,0,0,1,0,0,1,0,0,0
6496,9.1,20.5,4.8,1.6,9.7,37.0,13.0,17.0,67.0,30.0,1012.3,1009.2,4.0,4.0,13.5,20.1,1,0,0,0,1,1,0,0,0,0,0
721,8.1,20.1,0.0,4.8,10.0,20.0,7.0,11.0,47.0,29.0,1023.1,1019.6,1.0,1.0,14.7,18.9,0,0,0,0,1,0,0,1,0,0,0
1165,18.5,25.7,3.8,3.8,10.6,48.0,19.0,33.0,63.0,55.0,1018.9,1015.5,3.0,1.0,24.0,24.8,1,0,1,0,0,1,0,0,0,0,0
3747,7.5,21.5,0.0,6.8,11.9,28.0,15.0,13.0,58.0,42.0,1018.5,1015.2,1.0,6.0,14.1,19.6,0,0,1,0,0,0,0,0,0,1,0
3168,23.5,35.9,0.0,8.0,11.8,56.0,13.0,7.0,64.0,36.0,1012.6,1008.2,3.0,2.0,25.4,33.6,0,0,0,1,0,1,0,0,0,0,0
1988,5.6,21.0,3.8,3.4,12.3,48.0,15.0,31.0,51.0,32.0,1010.0,1008.2,5.0,5.0,15.7,20.4,1,0,0,1,0,0,0,0,1,0,0
5611,12.7,27.8,0.0,5.2,9.7,31.0,2.0,22.0,67.0,44.0,1018.2,1015.1,1.0,2.0,22.2,26.4,0,0,0,0,1,0,0,1,0,0,0
1136,8.6,21.4,0.0,5.4,7.9,48.0,22.0,30.0,58.0,44.0,1014.9,1013.0,6.0,6.0,14.0,18.9,0,1,0,0,0,0,0,0,0,1,0
2612,14.2,27.1,0.0,6.4,0.5,69.0,7.0,35.0,77.0,58.0,1002.0,1003.4,6.0,7.0,19.9,20.7,0,0,1,0,0,0,0,0,0,1,0
8850,10.5,15.0,16.0,2.6,0.2,74.0,28.0,30.0,84.0,86.0,1018.2,1017.8,8.0,8.0,13.4,13.3,1,0,0,0,1,1,0,0,0,0,0
6926,11.5,18.0,38.6,3.8,1.7,67.0,28.0,31.0,82.0,69.0,1012.2,1013.3,4.0,7.0,13.8,16.4,1,0,1,0,0,1,0,0,0,0,0
4883,20.0,23.6,0.2,7.2,0.3,41.0,26.0,26.0,75.0,74.0,1016.9,1014.8,7.0,8.0,21.5,22.1,0,0,0,1,0,1,0,0,0,0,0
8022,16.8,25.4,40.0,4.2,6.5,31.0,13.0,15.0,76.0,70.0,1019.9,1019.8,1.0,7.0,21.2,24.4,1,1,0,0,0,1,0,0,0,0,0
2511,6.0,16.0,2.0,2.8,9.2,59.0,26.0,39.0,61.0,37.0,1010.8,1007.9,2.0,1.0,10.6,15.2,1,0,0,0,1,0,0,0,0,1,0
2462,25.8,34.0,0.6,4.2,8.2,56.0,13.0,24.0,81.0,69.0,1011.0,1007.8,7.0,6.0,29.1,31.9,0,1,0,0,0,0,1,0,0,0,0
3855,17.9,25.7,2.8,6.4,4.2,50.0,20.0,28.0,76.0,53.0,1019.5,1017.2,5.0,5.0,20.4,25.3,1,0,0,0,1,0,0,1,0,0,0
3897,19.6,28.1,0.8,8.0,10.7,48.0,26.0,35.0,55.0,51.0,1019.7,1015.5,1.0,3.0,24.3,25.9,0,0,1,0,0,0,0,1,0,0,0
4931,12.5,19.7,12.6,4.8,4.8,46.0,15.0,20.0,90.0,68.0,1014.9,1013.5,7.0,6.0,14.2,17.9,1,0,0,0,1,0,0,0,0,0,1
7152,18.5,28.5,0.0,5.8,10.0,28.0,6.0,19.0,85.0,59.0,1019.2,1016.3,3.0,2.0,24.0,27.4,0,1,0,0,0,0,0,1,0,0,0
2734,16.9,37.9,0.0,14.4,8.6,70.0,20.0,41.0,3.0,39.0,1003.8,1004.7,7.0,5.0,32.9,28.4,0,0,0,1,0,0,0,0,1,0,0
9057,19.6,24.2,16.2,4.0,0.2,56.0,30.0,35.0,96.0,95.0,1015.4,1013.0,7.0,7.0,21.0,20.7,1,1,0,0,0,1,0,0,0,0,0
3096,16.1,37.9,0.0,10.8,12.1,59.0,37.0,35.0,17.0,10.0,1013.1,1009.9,5.0,5.0,29.1,37.1,0,0,0,1,0,0,0,0,0,1,0
7078,9.2,21.4,0.0,4.0,9.3,56.0,17.0,31.0,54.0,31.0,1012.3,1008.1,2.0,3.0,15.4,21.0,0,1,0,0,0,1,0,0,0,0,0
3905,3.8,17.2,0.0,2.6,5.0,52.0,13.0,28.0,75.0,51.0,1024.6,1021.1,7.0,7.0,8.7,16.7,0,1,0,0,0,0,0,0,0,1,0
1565,8.6,21.6,0.0,5.4,10.1,30.0,7.0,11.0,45.0,33.0,1018.5,1015.0,0.0,0.0,16.6,20.9,0,1,0,0,0,0,0,1,0,0,0
949,15.1,24.3,0.0,4.6,9.5,33.0,20.0,17.0,46.0,47.0,1019.7,1017.7,2.0,1.0,21.0,23.9,0,1,0,0,0,1,0,0,0,0,0
7486,12.4,30.8,0.0,6.6,11.4,22.0,6.0,9.0,79.0,44.0,1025.4,1022.6,0.0,0.0,14.5,27.4,0,1,0,0,0,0,0,0,0,1,0
4433,20.0,27.8,1.2,6.0,8.3,50.0,24.0,35.0,74.0,55.0,1018.9,1016.0,5.0,3.0,23.7,26.6,1,0,0,0,1,0,0,1,0,0,0
1018,8.7,28.0,0.0,4.2,12.8,41.0,22.0,26.0,62.0,42.0,1018.7,1015.2,0.0,1.0,18.8,27.1,0,0,0,1,0,0,0,0,1,0,0
1768,18.2,40.0,0.0,8.2,11.8,76.0,13.0,52.0,59.0,14.0,1003.1,1000.2,1.0,3.0,28.7,39.3,0,0,0,1,0,0,0,0,0,1,0
1151,14.8,38.8,0.0,10.2,9.3,41.0,6.0,17.0,19.0,6.0,1014.1,1009.2,1.0,5.0,27.7,36.6,0,0,1,0,0,0,1,0,0,0,0
7474,17.6,30.0,0.0,6.0,10.5,31.0,11.0,24.0,61.0,37.0,1013.6,1010.2,1.0,1.0,26.3,28.6,0,1,0,0,0,0,0,1,0,0,0
5045,18.7,24.7,0.0,11.8,11.1,50.0,20.0,28.0,66.0,57.0,1013.0,1013.2,6.0,0.0,22.7,23.0,0,0,0,1,0,0,0,0,0,0,1
11547,10.7,26.2,0.0,5.0,11.2,31.0,6.0,19.0,76.0,22.0,1018.1,1016.3,0.0,1.0,14.8,24.8,0,1,0,0,0,1,0,0,0,0,0
14663,20.3,37.8,0.0,19.0,9.9,52.0,13.0,19.0,48.0,36.0,1009.9,1007.9,5.0,7.0,29.6,37.1,0,0,0,1,0,0,0,0,0,1,0
2450,13.5,19.3,0.6,1.2,4.2,37.0,20.0,19.0,89.0,74.0,1024.1,1023.4,7.0,7.0,14.8,17.2,0,1,0,0,0,0,0,0,1,0,0
3496,25.9,32.7,0.0,4.4,7.6,35.0,15.0,20.0,80.0,77.0,1009.8,1006.6,6.0,5.0,28.7,29.9,0,1,0,0,0,0,1,0,0,0,0
14071,12.3,20.2,0.0,3.2,6.3,50.0,4.0,13.0,76.0,52.0,1022.8,1021.2,7.0,6.0,14.7,19.1,0,1,0,0,0,0,0,0,0,1,0
11672,7.0,30.6,0.0,3.4,8.1,65.0,19.0,33.0,75.0,22.0,1005.3,999.0,7.0,4.0,14.0,29.4,0,0,1,0,0,0,0,0,0,1,0
2623,12.5,17.0,7.6,3.0,7.9,70.0,33.0,33.0,63.0,45.0,1012.4,1013.9,4.0,6.0,14.2,16.0,1,0,1,0,0,0,0,0,0,0,1
14618,7.7,22.1,0.0,7.0,12.5,39.0,17.0,20.0,49.0,42.0,1018.8,1015.8,6.0,5.0,15.0,21.2,0,0,0,1,0,0,0,0,0,1,0
821,22.3,37.7,9.8,7.6,11.3,59.0,13.0,31.0,58.0,11.0,1001.9,998.4,2.0,1.0,27.5,37.4,1,0,1,0,0,1,0,0,0,0,0
892,23.5,30.4,0.0,6.2,12.1,56.0,26.0,39.0,68.0,64.0,1009.7,1006.0,4.0,4.0,26.5,27.9,0,0,0,1,0,1,0,0,0,0,0
5270,8.8,25.0,0.0,3.2,10.4,50.0,30.0,30.0,57.0,31.0,1030.1,1027.1,0.0,0.0,16.3,24.5,0,1,0,0,0,0,0,0,0,1,0
4172,13.8,30.6,0.0,6.6,11.1,48.0,28.0,28.0,56.0,23.0,1015.8,1012.1,1.0,1.0,19.3,29.5,0,1,0,0,0,0,0,0,0,1,0
2515,13.3,18.8,0.0,4.2,0.0,28.0,9.0,9.0,84.0,89.0,1023.3,1020.6,6.0,8.0,15.6,17.7,0,0,1,0,0,1,0,0,0,0,0
522,9.0,14.5,1.6,1.8,0.0,22.0,9.0,17.0,89.0,87.0,1026.9,1023.2,8.0,7.0,11.5,13.5,1,0,0,0,1,0,0,0,0,1,0
4034,25.2,33.2,0.0,5.2,9.6,30.0,13.0,17.0,68.0,65.0,1005.7,1003.7,2.0,4.0,31.0,31.9,0,0,0,1,0,0,0,1,0,0,0
6182,12.0,26.6,0.0,6.0,13.0,35.0,2.0,9.0,63.0,8.0,1026.6,1023.0,7.0,1.0,16.2,25.5,0,0,1,0,0,0,0,0,0,1,0
833,2.5,21.4,0.0,7.0,11.3,43.0,19.0,22.0,40.0,16.0,1027.2,1022.5,0.0,0.0,13.5,20.9,0,0,1,0,0,0,1,0,0,0,0
304,12.0,24.3,0.0,1.4,9.2,24.0,9.0,7.0,75.0,37.0,1018.5,1014.2,5.0,3.0,16.4,23.4,0,1,0,0,0,0,0,1,0,0,0
2648,7.3,14.7,5.2,13.2,8.8,52.0,22.0,20.0,90.0,58.0,1021.7,1022.7,6.0,6.0,9.8,13.8,1,0,0,0,1,0,0,0,1,0,0
2383,9.4,19.1,6.0,4.0,6.0,50.0,20.0,26.0,82.0,36.0,1021.2,1022.0,8.0,8.0,11.8,18.1,1,1,0,0,0,0,0,0,0,1,0
3714,22.9,32.8,5.8,7.4,4.4,57.0,13.0,9.0,96.0,61.0,1012.1,1007.4,8.0,5.0,23.4,32.0,1,0,1,0,0,0,1,0,0,0,0
1319,5.3,21.0,0.0,1.6,9.5,35.0,13.0,20.0,58.0,43.0,1013.1,1005.5,1.0,1.0,15.3,20.1,0,0,0,0,1,1,0,0,0,0,0
681,8.8,20.7,0.0,1.2,5.1,28.0,7.0,11.0,72.0,59.0,1014.2,1011.1,6.0,4.0,14.2,19.0,0,0,0,0,1,1,0,0,0,0,0
6332,22.4,30.7,3.4,7.0,8.5,41.0,15.0,28.0,74.0,70.0,1014.2,1009.3,7.0,5.0,28.4,29.1,1,0,1,0,0,0,0,1,0,0,0
1770,14.2,40.2,0.0,13.6,13.0,37.0,24.0,9.0,4.0,4.0,1012.7,1007.1,0.0,1.0,31.0,38.8,0,0,1,0,0,0,1,0,0,0,0
3163,15.0,27.9,0.0,5.4,10.5,26.0,9.0,13.0,72.0,35.0,1019.9,1015.6,7.0,1.0,16.7,26.3,0,1,0,0,0,0,0,0,0,1,0
2542,7.9,19.5,0.0,3.2,10.4,35.0,22.0,19.0,69.0,40.0,1031.6,1028.0,6.0,0.0,10.9,18.3,0,1,0,0,0,0,0,0,1,0,0
